Game_ID,Game_Critic_Score,Game_Genre,Game_Popularity_Score,Game_Title,Game_Price_in_Dollars,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_FDW36,4.46,Action,0.057254675,Valorant,10.40622,17,2020,Small,Residential,Supermarket,722.25984
GM_FDW21,5.34,Arcade,0,DOTA,10.10358,10,2016,Small,Outskirts,Convenience Store,322.51352
GM_FDY19,7.9,Action,0.041598912,FIFA,11.80466,17,2020,Small,Residential,Supermarket,375.5112
GM_DRE03,7.84,Action,0.024206741,PUBG,4.70718,13,2014,High,Outskirts,Supermarket,344.08544
GM_NCC55,4.278,Action,0.063862271,Apex Legends,3.81848,49,2017,Medium,Metropolitan,Supermarket,97.47312
GM_FDH52,9.42,Arcade,0.073484791,League of Legends,6.36194,10,2016,Medium,Outskirts,Convenience Store,53.5969
GM_FDO09,5.4,Arcade,0.125983278,DOTA,26.4691,17,2020,Medium,Residential,Supermarket,525.982
GM_FDU43,7.74,Arcade,0.058161092,FIFA,23.94564,45,2018,Medium,Residential,Supermarket,30.6268
GM_FDX09,9,Action,0.1092139,DOTA,17.5037,10,2016,Medium,Outskirts,Convenience Store,177.90176
GM_FDH40,0,Arcade,0.138195491,League of Legends,8.31276,19,2013,Small,Metropolitan,Convenience Store,75.9012
GM_FDW58,8.3,Action,0.007595816,DOTA,10.44622,17,2020,Small,Residential,Supermarket,187.7556
GM_FDC47,6,Action,0.11956313,DOTA,22.72694,17,2020,Small,Residential,Supermarket,377.90808
GM_NCR41,7.14,Arcade,0.018020588,Prince of Persia,9.44094,35,2019,Small,Residential,Supermarket,4.12796
GM_DRG49,7.81,Action,0.067442541,Hitman,24.47486,35,2019,Small,Residential,Supermarket,25.9662
GM_FDC52,0,Arcade,0.008239804,PUBG,15.22708,27,2013,Medium,Outskirts,Department Store,19.3082
GM_FDY13,4.84,Action,0.030127406,God of War,7.4567,46,2015,Small,Metropolitan,Supermarket,168.7803
GM_FDY35,7.04,Arcade,0.016014343,Grand Theft Auto,4.40402,13,2014,High,Outskirts,Supermarket,465.59394
GM_FDI35,5.6,Action,0.041524729,Farcry,18.17634,17,2020,High,Residential,Supermarket,495.08888
GM_NCU18,6.04,Action,0.055926872,Apex Legends,14.14496,49,2017,Medium,Metropolitan,Supermarket,141.8154
GM_FDY33,5.8,Arcade,0.097597084,DOTA,15.85262,18,2021,Medium,Outskirts,Malls,122.5072
GM_FDC15,0,Action,0.177107232,PUBG,15.75288,27,2013,Medium,Outskirts,Department Store,535.969
GM_FDU01,8.1,Arcade,0,God of War,18.64924,49,2017,Medium,Metropolitan,Supermarket,176.437
GM_NCU42,9,Action,0.019506654,Apex Legends,16.95474,46,2015,Small,Metropolitan,Supermarket,255.3343
GM_NCV29,4.72,Action,0.022936556,Prince of Persia,17.76686,18,2021,Medium,Outskirts,Malls,100.66896
GM_NCY30,8.1,Action,0.02610006,Apex Legends,18.28976,17,2020,Medium,Residential,Supermarket,108.1925
GM_FDQ46,7.51,Action,0.103974431,DOTA,11.21544,49,2017,Medium,Metropolitan,Supermarket,30.89312
GM_FDG58,0,Arcade,0.086360962,DOTA,15.37972,27,2013,Medium,Outskirts,Department Store,251.6724
GM_FDK33,7.14,Action,0.011298801,DOTA,21.3256,17,2020,Medium,Residential,Supermarket,142.8141
GM_NCD07,9.1,Action,0.055541153,Apex Legends,11.56518,45,2018,Medium,Residential,Supermarket,209.32752
GM_NCX29,0,Action,0.088720803,Prince of Persia,14.44102,27,2013,Medium,Outskirts,Department Store,192.94884
GM_NCT42,5.88,Action,0.024866609,Apex Legends,14.83392,13,2014,High,Outskirts,Supermarket,582.97448
GM_DRN59,6,Action,0.064129493,Uncharted,4.5906,35,2019,Small,Residential,Supermarket,208.26224
GM_FDI44,6.44,Action,0.100213917,FIFA,7.90328,35,2019,Small,Residential,Supermarket,729.84996
GM_FDA45,8.5,Action,0.155621254,DOTA,17.8237,49,2017,Medium,Metropolitan,Supermarket,745.29652
GM_FDP31,8.44,Arcade,0.161832494,FIFA,6.57168,45,2018,Medium,Residential,Supermarket,45.00808
GM_FDY01,4.72,Arcade,0.170283492,God of War,11.51834,46,2015,Small,Metropolitan,Supermarket,50.06816
GM_FDT09,6.06,Arcade,0.012313256,DOTA,13.28284,18,2021,Medium,Outskirts,Malls,366.8558
GM_DRH03,0,Action,0,PUBG,9.4812,27,2013,Medium,Outskirts,Department Store,73.63748
GM_FDA36,5.985,Action,0.005689466,Valorant,18.66924,18,2021,Medium,Outskirts,Malls,608.80752
GM_NCF31,9.13,Action,0.052140695,Apex Legends,15.34024,17,2020,Medium,Residential,Supermarket,212.52336
GM_FDG14,9,Arcade,0.050579228,God of War,15.13024,49,2017,Medium,Metropolitan,Supermarket,227.7036
GM_FDG28,0,Arcade,0.04904165,League of Legends,24.55144,27,2013,Medium,Outskirts,Department Store,57.32538
GM_FDU14,7.1,Action,0.034806679,PUBG,25.0175,49,2017,Medium,Metropolitan,Supermarket,226.7049
GM_FDY47,0,Arcade,0.095395258,Grand Theft Auto,13.1131,19,2013,Small,Metropolitan,Convenience Store,29.69468
GM_FDI56,7.325,Action,0.093530571,FIFA,9.04146,49,2017,Medium,Metropolitan,Supermarket,55.9272
GM_DRD01,4.84,Arcade,0.061124626,Hitman,5.64614,13,2014,High,Outskirts,Supermarket,555.943
GM_FDM22,5.6,Arcade,0,DOTA,5.4864,46,2015,Small,Metropolitan,Supermarket,123.77222
GM_FDH33,5.14,Action,0.121624114,DOTA,4.22428,13,2014,High,Outskirts,Supermarket,56.9259
GM_DRZ24,7.535,Action,0.081719458,Hitman,11.8444,13,2014,High,Outskirts,Supermarket,386.69664
GM_NCQ38,6.54,Action,0.01336643,Rocket League,10.5228,46,2015,Small,Metropolitan,Supermarket,137.95376
GM_FDO16,0,Action,0.015035032,League of Legends,8.4025,27,2013,Medium,Outskirts,Department Store,186.95664
GM_FDU07,0,Action,0.059557164,FIFA,14.92366,27,2013,Medium,Outskirts,Department Store,549.9508
GM_NCB07,7.68,Action,0.077443049,Apex Legends,19.4511,13,2014,High,Outskirts,Supermarket,92.5462
GM_FDU48,7.54,Action,0.055470721,Valorant,13.21284,45,2018,High,Residential,Supermarket,58.32408
GM_NCM43,5.8,Action,0.019514867,Rocket League,16.5121,45,2018,High,Residential,Supermarket,141.8154
GM_FDR31,6.46,Arcade,0.08228859,FIFA,14.44102,10,2016,High,Outskirts,Convenience Store,94.27728
GM_DRK49,5.66,Action,0.036090136,Hitman,4.11138,18,2021,Medium,Outskirts,Malls,236.49216
GM_NCI30,8.1,Action,0.098645981,Apex Legends,24.4746,10,2016,Medium,Outskirts,Convenience Store,325.17672
GM_DRD60,6.28,Action,0.03744271,Hitman,18.11634,17,2020,Medium,Residential,Supermarket,25.43356
GM_NCG19,8.1,Action,0.147933567,Apex Legends,23.53616,46,2015,Small,Metropolitan,Supermarket,589.5659
GM_FDH12,9.6,Arcade,0.084937598,Valorant,10.5028,35,2019,Small,Residential,Supermarket,113.45232
GM_FDM32,8.2,Action,0.020601136,FIFA,9.1683,35,2019,Small,Residential,Supermarket,769.6648
GM_FDM27,4.94,Arcade,0.158439388,Fortnite,15.60946,35,2019,Small,Residential,Supermarket,277.57202
GM_NCU53,0,Action,0,Prince of Persia,16.57842,27,2013,Medium,Outskirts,Department Store,531.70788
GM_NCQ18,6.3,Action,0.135072801,Apex Legends,9.917,46,2015,Small,Metropolitan,Supermarket,87.48612
GM_FDS10,7.68,Action,0.035156307,DOTA,17.91318,13,2014,High,Outskirts,Supermarket,103.99796
GM_FDB33,0,Action,0.014509564,FIFA,15.74262,27,2013,Medium,Outskirts,Department Store,303.80454
GM_FDI12,9.395,Arcade,0.100315391,Valorant,8.58856,13,2014,High,Outskirts,Supermarket,384.8324
GM_NCW42,7.28,Action,0.058420325,Apex Legends,22.14456,13,2014,High,Outskirts,Supermarket,52.73136
GM_NCC06,7.6,Action,0.027096298,Apex Legends,12.86336,18,2021,Medium,Outskirts,Malls,239.08878
GM_FDW02,4.805,Arcade,0.037912667,PUBG,12.58704,17,2020,Medium,Residential,Supermarket,167.7816
GM_NCD43,8.85,Action,0.016110572,Apex Legends,10.42964,17,2020,Medium,Residential,Supermarket,80.16232
GM_FDM57,4.66,Arcade,0.076158144,DOTA,8.29908,18,2021,Medium,Outskirts,Malls,126.70174
GM_FDA58,9.395,Action,0.104338095,DOTA,23.68932,17,2020,Medium,Residential,Supermarket,88.68456
GM_FDK56,9.695,Action,0.129998012,FIFA,18.51898,46,2015,Small,Metropolitan,Supermarket,45.2744
GM_FDP52,7.48,Arcade,0,League of Legends,23.1201,45,2018,Small,Residential,Supermarket,387.76192
GM_FDW20,8.3,Arcade,0.024247803,FIFA,12.3973,18,2021,Medium,Outskirts,Malls,441.4254
GM_FDS52,8.89,Action,0.005483027,League of Legends,10.04016,49,2017,Medium,Metropolitan,Supermarket,544.89072
GM_NCT29,5.04,Action,0.064371885,Prince of Persia,11.98414,18,2021,Medium,Outskirts,Malls,495.08888
GM_NCL54,5.04,Action,0.082684949,Apex Legends,17.66054,13,2014,High,Outskirts,Supermarket,95.8752
GM_FDC05,5.24,Arcade,0.098984923,League of Legends,19.82768,45,2018,High,Residential,Supermarket,195.61204
GM_FDF34,9.3,Arcade,0.014016743,DOTA,19.68084,35,2019,Small,Residential,Supermarket,240.42038
GM_FDP03,0,Arcade,0.060880827,Fortnite,12.44388,27,2013,Medium,Outskirts,Department Store,38.74956
GM_FDD32,7.08,Arcade,0.068511767,FIFA,8.32276,10,2016,Medium,Outskirts,Convenience Store,99.47052
GM_FDZ10,7.14,Action,0,DOTA,12.7502,45,2018,Medium,Residential,Supermarket,175.4383
GM_FDZ40,8.935,Action,0.04017515,League of Legends,5.41298,35,2019,Small,Residential,Supermarket,334.09844
GM_FDD51,4.46,Action,0.120441348,PUBG,4.37744,18,2021,Medium,Outskirts,Malls,391.88988
GM_NCY30,0,Action,0.045440803,Apex Legends,17.95976,19,2013,Small,Metropolitan,Convenience Store,30.6268
GM_FDP58,4.44,Arcade,0.135906738,DOTA,21.79482,17,2020,Small,Residential,Supermarket,427.84308
GM_FDV49,4,Action,0.025973288,God of War,26.43226,17,2020,Small,Residential,Supermarket,442.55726
GM_FDY24,0,Arcade,0.23372937,Valorant,5.24298,19,2013,Small,Metropolitan,Convenience Store,926.7936
GM_NCO55,5.12,Action,0.091552173,Rocket League,10.71938,17,2020,Small,Residential,Supermarket,22.9701
GM_FDR13,9.895,Arcade,0.028883289,God of War,11.66492,17,2020,Small,Residential,Supermarket,205.59904
GM_FDS51,5.34,Action,0.03236252,Fortnite,6.20194,17,2020,Small,Residential,Supermarket,333.96528
GM_FDP26,7.785,Action,0.139835844,PUBG,10.47306,45,2018,Small,Residential,Supermarket,641.03224
GM_NCB54,0,Action,0.049810328,Prince of Persia,12.92336,27,2013,Medium,Outskirts,Department Store,199.20736
GM_FDF32,6.54,Action,0.068466049,FIFA,19.71426,17,2020,Medium,Residential,Supermarket,287.09296
GM_FDN31,4.6,Action,0.073178424,FIFA,18.9153,18,2021,Medium,Outskirts,Malls,280.70128
GM_DRM48,6.08,Action,0.113535259,Hitman,3.60848,17,2020,Medium,Residential,Supermarket,53.9298
GM_FDN20,7.74,Action,0.026222599,FIFA,16.90474,49,2017,Medium,Metropolitan,Supermarket,437.7635
GM_DRL01,7.8,Arcade,0,Hitman,23.31958,46,2015,Small,Metropolitan,Supermarket,271.6464
GM_FDV56,6.44,Arcade,0.01361686,FIFA,10.72596,49,2017,Medium,Metropolitan,Supermarket,38.35008
GM_DRH13,0,Action,0.023770288,Hitman,10.7728,27,2013,Medium,Outskirts,Department Store,70.30848
GM_FDA03,7.4,Arcade,0.045720935,PUBG,14.56102,17,2020,Medium,Residential,Supermarket,193.7478
GM_FDF47,0,Action,0.097145513,Farcry,22.38746,27,2013,Medium,Outskirts,Department Store,330.76944
GM_FDX32,6.04,Arcade,0.099858247,FIFA,14.64786,46,2015,Small,Metropolitan,Supermarket,314.2576
GM_FDX57,6.9,Arcade,0.047339698,DOTA,9.65068,49,2017,Medium,Metropolitan,Supermarket,255.40088
GM_NCA30,7.6,Arcade,0.129596025,Apex Legends,19.05872,45,2018,Medium,Residential,Supermarket,186.95664
GM_FDO49,4.24,Arcade,0.033024663,Assassin Creed,4.93008,13,2014,High,Outskirts,Supermarket,549.48474
GM_FDL04,0,Action,0.195963464,League of Legends,10.51622,19,2013,Small,Metropolitan,Convenience Store,609.34016
GM_DRM48,6.08,Action,0.112875322,Hitman,3.72848,35,2019,Small,Residential,Supermarket,258.6633
GM_FDR16,5.845,Arcade,0.104930609,League of Legends,21.23218,13,2014,High,Outskirts,Supermarket,125.56988
GM_NCC19,6.57,Action,0.097275225,Apex Legends,19.2682,18,2021,Medium,Outskirts,Malls,409.33384
GM_NCE42,8.44,Action,0.010623794,Apex Legends,23.54958,45,2018,Medium,Residential,Supermarket,316.38816
GM_FDY24,4.88,Arcade,0.134248297,Valorant,5.49298,17,2020,Medium,Residential,Supermarket,503.3448
GM_FDH19,7.74,Action,0.033139916,Fortnite,17.54738,49,2017,Medium,Metropolitan,Supermarket,113.71864
GM_FDJ46,4.44,Action,0.044786137,DOTA,17.34054,13,2014,High,Outskirts,Supermarket,269.649
GM_FDN45,7.74,Action,0.197679823,DOTA,22.46088,10,2016,High,Outskirts,Convenience Store,89.883
GM_FDY08,9.395,Arcade,0.171042873,FIFA,13.99838,35,2019,Small,Residential,Supermarket,275.6412
GM_FDZ37,8.1,Arcade,0.019764765,God of War,8.66198,35,2019,Small,Residential,Supermarket,87.8856
GM_NCT30,9.1,Arcade,0.080455726,Apex Legends,4.73718,45,2018,Small,Residential,Supermarket,65.9142
GM_DRY23,9.395,Arcade,0.109540783,Hitman,4.19112,18,2021,Medium,Outskirts,Malls,18.24292
GM_NCZ30,6.59,Action,0.026291649,Apex Legends,12.17098,18,2021,Medium,Outskirts,Malls,361.06334
GM_FDC44,6.24,Action,0.173299972,FIFA,11.33518,18,2021,Medium,Outskirts,Malls,515.3292
GM_FDB45,8.34,Action,0.021325759,FIFA,10.46306,35,2019,Small,Residential,Supermarket,258.86304
GM_FDY04,7.08,Arcade,0.042441097,League of Legends,16.3221,13,2014,High,Outskirts,Supermarket,128.63256
GM_FDM27,4.94,Action,0,Fortnite,15.88946,46,2015,Small,Metropolitan,Supermarket,123.03984
GM_FDZ43,4.4,Arcade,0.057381292,FIFA,24.12512,17,2020,Small,Residential,Supermarket,173.37432
GM_FDT39,0,Arcade,0.017277445,Fortnite,15.07366,19,2013,Small,Metropolitan,Convenience Store,38.48324
GM_NCC06,0,Arcade,0.047249645,Apex Legends,12.67336,19,2013,Small,Metropolitan,Convenience Store,396.94996
GM_FDL15,0,Action,0.046408928,Fortnite,15.35682,27,2013,Medium,Outskirts,Department Store,776.3228
GM_FDL57,6.04,Arcade,0.067456225,DOTA,25.75304,17,2020,Medium,Residential,Supermarket,80.96128
GM_FDU08,4.12,Action,0.027315417,FIFA,9.87042,46,2015,Small,Metropolitan,Supermarket,125.37014
GM_FDK40,7.035,Action,0.021972988,League of Legends,26.4091,17,2020,Small,Residential,Supermarket,571.52272
GM_FDQ12,5.06,Action,0.059270332,Valorant,22.9101,10,2016,Small,Outskirts,Convenience Store,146.476
GM_FDS48,6.06,Action,0.027936385,Valorant,15.11708,17,2020,Small,Residential,Supermarket,325.11014
GM_FDP09,7.9,Action,0.033958586,DOTA,21.20902,45,2018,Small,Residential,Supermarket,427.4436
GM_FDW21,5.34,Arcade,0.005973153,DOTA,9.90358,49,2017,Medium,Metropolitan,Supermarket,537.50034
GM_FDY25,4.8,Action,0.033968012,God of War,18.10976,35,2019,Small,Residential,Supermarket,131.8284
GM_DRE13,6.28,Action,0.027861814,Hitman,8.55198,17,2020,Small,Residential,Supermarket,225.17356
GM_FDV43,0,Action,0.134564284,FIFA,4.27086,19,2013,Small,Metropolitan,Convenience Store,117.64686
GM_FDD22,4,Action,0.099851786,DOTA,11.17544,45,2018,Small,Residential,Supermarket,352.34136
GM_FDM46,0,Action,0.280083047,DOTA,9.2712,19,2013,Small,Metropolitan,Convenience Store,61.05386
GM_NCO30,7.8,Action,0.026320247,Apex Legends,18.49608,10,2016,Small,Outskirts,Convenience Store,123.77222
GM_FDM25,4.278,Arcade,0.060665739,Assassin Creed,17.37712,46,2015,Small,Metropolitan,Supermarket,47.40496
GM_NCN41,6.8,Action,0.052290474,Prince of Persia,12.2873,49,2017,Medium,Metropolitan,Supermarket,71.77324
GM_FDU24,6.78,Arcade,0.140447292,Valorant,9.3312,45,2018,Medium,Residential,Supermarket,258.06408
GM_FDZ50,5.12,Arcade,0.079076331,PUBG,18.37608,46,2015,Small,Metropolitan,Supermarket,255.26772
GM_FDP45,6.28,Arcade,0.030599358,DOTA,25.14724,13,2014,High,Outskirts,Supermarket,391.4904
GM_NCM54,7.08,Action,0.051042366,Apex Legends,12.61678,45,2018,High,Residential,Supermarket,79.69626
GM_FDW10,0,Action,0.123745045,DOTA,17.5337,19,2013,Small,Metropolitan,Convenience Store,91.61408
GM_FDP20,7.94,Action,0.04592756,FIFA,12.7902,17,2020,Small,Residential,Supermarket,325.97568
GM_FDK32,6.5,Arcade,0.048975573,FIFA,15.10682,46,2015,Small,Metropolitan,Supermarket,167.7816
GM_FDN52,9.395,Arcade,0.13177444,League of Legends,8.77198,49,2017,Medium,Metropolitan,Supermarket,370.71744
GM_FDM58,6.74,Arcade,0,DOTA,11.10544,45,2018,Medium,Residential,Supermarket,295.41546
GM_FDZ46,0,Action,0.068788985,DOTA,11.08228,27,2013,Medium,Outskirts,Department Store,265.25472
GM_NCA18,4.04,Action,0.05630601,Apex Legends,11.71492,18,2021,Medium,Outskirts,Malls,103.73164
GM_FDD35,4.86,Action,0.025864429,Farcry,12.1844,46,2015,Small,Metropolitan,Supermarket,71.77324
GM_NCK31,4.358,Action,0.02704266,Rocket League,4.94666,35,2019,Small,Residential,Supermarket,42.6112
GM_FDI40,0,Arcade,0.124994714,League of Legends,10.05358,27,2013,Medium,Outskirts,Department Store,691.1004
GM_FDT50,0,Arcade,0.189512493,PUBG,9.77752,19,2013,Small,Metropolitan,Convenience Store,381.10392
GM_NCT06,6.84,Action,0.038737554,Apex Legends,16.47842,46,2015,Small,Metropolitan,Supermarket,227.7036
GM_FDT31,7.9,Action,0.012445941,FIFA,18.78872,35,2019,Small,Residential,Supermarket,4.86034
GM_FDT45,6.34,Action,0.05740255,DOTA,5.30956,49,2017,Medium,Metropolitan,Supermarket,577.04886
GM_FDT13,5.94,Action,0.018609305,God of War,18.71214,45,2018,Medium,Residential,Supermarket,69.04346
GM_FDO50,6.5,Action,0.078327268,God of War,9.09804,45,2018,Medium,Residential,Supermarket,189.02062
GM_NCU18,6.04,Action,0.093464804,Apex Legends,14.08496,10,2016,Medium,Outskirts,Convenience Store,319.584
GM_NCR54,6.54,Action,0.090702992,Apex Legends,19.5111,49,2017,Medium,Metropolitan,Supermarket,150.4708
GM_NCO18,5.26,Action,0.024751688,Apex Legends,17.82686,18,2021,Medium,Outskirts,Malls,71.10744
GM_FDU09,7.71,Arcade,0.0667322,DOTA,5.62956,45,2018,Medium,Residential,Supermarket,431.1055
GM_FDT13,5.94,Action,0.018647294,God of War,18.75214,18,2021,Medium,Outskirts,Malls,52.13214
GM_FDE09,8.775,Action,0.021603383,FIFA,11.22228,46,2015,Small,Metropolitan,Supermarket,82.95868
GM_NCK53,0,Action,0.065799906,Prince of Persia,10.11042,19,2013,Small,Metropolitan,Convenience Store,157.1288
GM_FDG45,8.1,Action,0,FIFA,21.32902,49,2017,Medium,Metropolitan,Supermarket,240.3538
GM_DRH15,8.775,Action,0.109890489,PUBG,4.50428,35,2019,Small,Residential,Supermarket,8.38908
GM_FDO21,0,Arcade,0.017093789,DOTA,22.40404,19,2013,Small,Metropolitan,Convenience Store,84.42344
GM_FDD14,0,Arcade,0.16898615,God of War,18.42266,27,2013,Medium,Outskirts,Department Store,294.01728
GM_FDC09,6.2,Arcade,0.026302004,FIFA,10.27332,46,2015,Small,Metropolitan,Supermarket,29.16204
GM_FDH45,0,Arcade,0.105155137,FIFA,4.32796,27,2013,Medium,Outskirts,Department Store,325.97568
GM_FDV32,7.785,Action,0.088708388,FIFA,6.5051,46,2015,Small,Metropolitan,Supermarket,341.5554
GM_FDG12,6.635,Arcade,0.00632491,Valorant,11.91098,35,2019,Small,Residential,Supermarket,562.46784
GM_FDS32,7.1,Arcade,0.029629236,FIFA,14.01838,13,2014,High,Outskirts,Supermarket,668.7961
GM_NCL55,4.86,Action,0.064924087,Rocket League,25.1204,18,2021,Medium,Outskirts,Malls,564.2655
GM_DRE01,4.04,Action,0.167123591,Hitman,24.35512,35,2019,Small,Residential,Supermarket,494.3565
GM_DRE15,5.34,Action,0.017813048,PUBG,7.70012,49,2017,Medium,Metropolitan,Supermarket,313.52522
GM_NCL42,7.54,Action,0.04045348,Apex Legends,24.70144,45,2018,Medium,Residential,Supermarket,79.69626
GM_FDP31,8.44,Arcade,0.161370557,FIFA,6.40168,13,2014,High,Outskirts,Supermarket,84.8895
GM_FDN33,6.305,Arcade,0.123617286,DOTA,9.35436,18,2021,Medium,Outskirts,Malls,3.86164
GM_FDZ59,6.63,Arcade,0.104021582,Valorant,16.485,46,2015,Small,Metropolitan,Supermarket,499.74948
GM_FDE45,4.84,Action,0.067549872,FIFA,17.83002,10,2016,Small,Outskirts,Convenience Store,58.85672
GM_FDJ07,7.26,Action,0.01441152,Fortnite,11.8415,13,2014,High,Outskirts,Supermarket,37.2848
GM_FDQ45,9.5,Arcade,0.010961524,DOTA,18.44608,18,2021,Medium,Outskirts,Malls,15.51314
GM_FDM33,0,Action,0.087294906,DOTA,21.91798,27,2013,Medium,Outskirts,Department Store,303.87112
GM_FDO15,6.7,Arcade,0.014338639,Fortnite,7.57038,10,2016,Medium,Outskirts,Convenience Store,158.72672
GM_FDM46,7.365,Action,0.159834724,DOTA,9.2512,13,2014,High,Outskirts,Supermarket,68.71056
GM_FDR03,6.28,Arcade,0.008753653,Fortnite,20.5698,45,2018,High,Residential,Supermarket,192.94884
GM_FDY49,6.88,Arcade,0.012061003,God of War,16.64184,18,2021,Medium,Outskirts,Malls,360.06464
GM_FDQ60,6.195,Arcade,0.109596256,Valorant,11.88098,45,2018,Medium,Residential,Supermarket,218.11608
GM_FDW10,8.48,Action,0,DOTA,17.6137,49,2017,Medium,Metropolitan,Supermarket,342.82042
GM_FDO51,6.785,Arcade,0.042047755,Fortnite,4.46112,49,2017,Medium,Metropolitan,Supermarket,62.31888
GM_FDJ40,5.44,Arcade,0.049791265,League of Legends,10.87912,18,2021,Medium,Outskirts,Malls,213.32232
GM_FDS20,8.85,Action,0.054086343,FIFA,18.22292,18,2021,Medium,Outskirts,Malls,340.15722
GM_FDU45,6.24,Arcade,0.035476594,DOTA,11.24518,13,2014,High,Outskirts,Supermarket,128.96546
GM_FDV02,6.7,Action,0.060534179,PUBG,16.94106,35,2019,Small,Residential,Supermarket,5.06008
GM_FDN09,5.66,Action,0.034874689,DOTA,24.22828,46,2015,Small,Metropolitan,Supermarket,79.09704
GM_NCM55,0,Action,0.066403009,Rocket League,18.66924,27,2013,Medium,Outskirts,Department Store,314.79024
GM_FDN23,6.575,Arcade,0.075815345,Grand Theft Auto,14.46444,18,2021,Medium,Outskirts,Malls,248.6763
GM_FDY31,5.98,Action,0.072915282,FIFA,14.51418,10,2016,Medium,Outskirts,Convenience Store,113.98496
GM_FDW03,5.63,Arcade,0.041077066,Fortnite,10.65306,10,2016,Medium,Outskirts,Convenience Store,181.63024
GM_FDD14,8.28,Action,0.169808455,God of War,18.34266,46,2015,Small,Metropolitan,Supermarket,19.974
GM_FDV23,4.4,Action,0.106435421,Grand Theft Auto,12.57046,17,2020,Small,Residential,Supermarket,97.8726
GM_DRI03,6.03,Action,0.022749737,PUBG,17.57028,45,2018,Small,Residential,Supermarket,268.3174
